run,suite,variant,cfg_model,cfg_n_factors,cfg_lookback,cfg_objective,cfg_gamma,cfg_turnover_bps,cfg_short_bps,cfg_protocol,cfg_train_window,cfg_test_start,cfg_retrain_every,cfg_epochs,cfg_batch_dates,cfg_learning_rate,cfg_dropout,cfg_features,cfg_attention_heads,cfg_transformer_ff,cfg_seed,cfg_device,cfg_neutralize,cfg_cost_weight,observations,start_date,end_date,sharpe,mean_return,volatility,sortino,calmar,cagr,total_return,max_drawdown,max_drawdown_duration_days,hit_rate,positive_month_fraction,skewness,excess_kurtosis,var_95,cvar_95,hac_t_stat,hac_p_value,turnover,short_fraction,net_exposure,effective_positions,active_days_fraction,break_even_cost_bps,net_sharpe,net_mean_return,net_volatility,runtime_seconds,cfg_kind,cfg_members,cfg_smoothing_days,cfg_dataset,cfg_factor_model,cfg_max_blocks
neutral__ou_ffn_neutral__s2,neutral,ou_ffn_neutral,ou_ffn,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,cpu,True,,1483,2020-02-07,2025-12-31,0.028919310791277953,0.0016403700849382996,0.05672230907498094,0.04379829375280144,0.00024545823551101016,3.7448047500054926e-05,0.00022039894547520866,-0.15256382586672335,1385,0.48887390424814564,0.5070422535211268,1.5673495673847377,19.920241319718656,0.00518526984464851,0.007558439080983848,0.0703150479863665,0.9439429055912669,0.48769374064779936,0.49999999458338096,1.0558783972280467e-08,24.569684199749936,1.0,0.1334732139542148,-1.2762106954067143,-0.07245256812996295,0.05677163527208423,23.41637187499873,,,,,,
neutral__raw_ffn_neutral__s0,neutral,raw_ffn_neutral,raw_ffn,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,cpu,True,,1483,2020-02-07,2025-12-31,-0.05128071286384398,-0.002971251656468849,0.05794091951018415,-0.07299747880591015,-0.03430841257621152,-0.004638508835876909,-0.02698984699092266,-0.13520033389982955,1074,0.466621712744437,0.49295774647887325,0.16829742064971248,6.279646141113174,0.0055668567497013976,0.008567762966063095,-0.12891997365910934,0.8974209718630363,0.2694887932389931,0.46104008381401473,0.07282325462918729,29.917436189365784,0.9345920431557654,-0.4375202781069732,-0.825496528450952,-0.047847192690547796,0.05796171278919037,11.563119416001427,,,,,,
neutral__raw_ffn_neutral__s1,neutral,raw_ffn_neutral,raw_ffn,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,1,cpu,True,,1483,2020-02-07,2025-12-31,-0.2846018507612977,-0.018016939387395195,0.06330577028645688,-0.4053317274619144,-0.11523065635579635,-0.019821218415586705,-0.11114204768773417,-0.17201341242373003,1016,0.480782198246797,0.4225352112676056,0.2896194910257181,6.810181891078667,0.005886801130051463,0.009017269408672814,-0.7113979622402689,0.47683766140374695,0.33463646743346753,0.49999977536270973,4.484863399520642e-07,27.421579687099346,1.0,-2.136521215639386,-1.150904374825293,-0.07283765984701351,0.06328732555045702,20.547678292001365,,,,,,
neutral__raw_ffn_neutral__s2,neutral,raw_ffn_neutral,raw_ffn,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,cpu,True,,1483,2020-02-07,2025-12-31,0.027146950878219393,0.0016560959901335182,0.061004861929530405,0.03914644191011904,-0.0013507939468294524,-0.00020397756164425296,-0.0011997938758302462,-0.15100568234187284,1074,0.41672285906945383,0.4507042253521127,0.17568186281353704,8.204701147615799,0.005680212978563099,0.00886635715846679,0.06544080218788441,0.9478230382370535,0.29344357573428814,0.44971553578403944,0.08429344259470091,27.258599011268313,0.8381658799730276,0.22395479158853906,-0.7336214571642629,-0.04479165541964399,0.06105554163148589,41.94673399999738,,,,,,
neutral__reversal_neutral__s0,neutral,reversal_neutral,reversal,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,cpu,True,,1483,2020-02-07,2025-12-31,0.04835915161418598,0.00312133096640862,0.06454478340130741,0.06946634453882823,0.007992157281828177,0.0010401266686665966,0.006136634221545867,-0.13014341835233145,896,0.5037086985839514,0.5211267605633803,0.2374484094500374,2.9644418466831075,0.006614795932141788,0.009075025375671335,0.11995725741778661,0.9045170070276868,0.24468439167805384,0.4999999990093518,5.138655030822104e-10,27.955452606867755,1.0,0.5062126729351141,-0.6255752662037202,-0.0403730761761604,0.0645375198753667,0.020163250002951827,,,,,,
objective__mean_variance__s0,objective,mean_variance,cnn_transformer,5,30,mean_variance,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,,,1483,2020-02-07,2025-12-31,0.16764346592492035,0.00824897352709925,0.049205458033142656,0.22979283915655202,0.06243563497851077,0.0070621235292183115,0.04228349316480551,-0.11311046218475984,1115,0.5232636547538773,0.5070422535211268,-0.39766483722252155,2.495736491372889,0.005036138921146196,0.0074255204170956355,0.41936994908228686,0.6749457827339969,1.1542542991182578,0.3978488943995434,0.20430221178467617,24.351895498717358,1.0,0.2835945420167744,-2.9917811832207546,-0.1471997544092591,0.04920137717117183,424.8345409579997,,,,,,
objective__mean_variance__s1,objective,mean_variance,cnn_transformer,5,30,mean_variance,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,,,1483,2020-02-07,2025-12-31,0.21031062680162207,0.010019927293109944,0.047643466454794774,0.30065839957471024,0.09306866133699435,0.008924606849395555,0.053678763572238664,-0.09589271749681938,1114,0.5077545515846258,0.5633802816901409,0.07955484926436675,3.0817523832262204,0.004644162424006359,0.006933474143911263,0.571963021644824,0.5673470268110314,1.1254121298887272,0.3917227197426959,0.21655455945620466,25.815694093490713,1.0,0.3533071590976288,-2.967203384886754,-0.14164275823700873,0.04773611372865655,404.3939803329995,,,,,,
objective__mean_variance__s2,objective,mean_variance,cnn_transformer,5,30,mean_variance,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,,,1483,2020-02-07,2025-12-31,0.3460234607025163,0.017874508709604227,0.05165692717284081,0.48689507396684606,0.16491438827738697,0.016676615615561108,0.10222539095015759,-0.10112286617169475,1088,0.5144976399190829,0.5211267605633803,-0.24407026500278176,4.314541931900253,0.005057506192812595,0.007610245102243838,0.8767551261984291,0.3806196574089995,1.145010734389446,0.4090967804909536,0.18180644045232638,23.740388647821685,1.0,0.6194753288081566,-2.641929948419232,-0.13669376215630086,0.05174011606102198,344.8285772090021,,,,,,
objective__sharpe__s0,objective,sharpe,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,,,1483,2020-02-07,2025-12-31,0.6271750035771678,0.01720754936451231,0.02743659946006615,0.9072634748943079,0.3170085619194019,0.016973056807394693,0.10411806590568795,-0.053541319845203494,381,0.5313553607552259,0.6197183098591549,-0.005842016883006234,3.0012499715052545,0.002745657410513428,0.003917296603658884,1.5537467976680404,0.12024482551884959,0.6347984735502026,0.06308740688336947,0.8738251866547478,36.80483195073666,1.0,1.0756788003563438,-2.347429383481866,-0.0643978895419271,0.02743336604503425,282.0273000840025,,,,,,
objective__sharpe__s1,objective,sharpe,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,,,1483,2020-02-07,2025-12-31,0.3133756557807927,0.010427773780870474,0.03327563449333389,0.45788255495976576,0.14009394961646815,0.009923085975059198,0.05983023419631772,-0.07083165263186164,1148,0.5097774780849629,0.5915492957746479,0.27954285017107716,5.68549298253544,0.002992683435567417,0.004742436233381,0.8196252274811839,0.41242978758642723,0.7427481494146285,0.15027282924642515,0.6994543399479851,35.63198693867805,1.0,0.557120939562168,-2.5990725539961606,-0.08696722520831406,0.03346086859891582,272.77051833300357,,,,,,
objective__sharpe__s2,objective,sharpe,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,,,1483,2020-02-07,2025-12-31,0.5192854273891212,0.01731059863060866,0.03333542155735701,0.7613335814142895,0.23734078235096087,0.016895659087079462,0.10362364808097313,-0.07118734049715691,1047,0.5016857720836143,0.5492957746478874,0.09048273925494145,5.609107119370012,0.003072356512037537,0.004553546471630953,1.3503861162193038,0.1768921619439564,0.7571433410757694,0.14726777610110298,0.7054644477477393,34.480865406276735,1.0,0.9072634992888386,-2.445329979739463,-0.08182124411067637,0.0334602056935457,384.26191216599545,,,,,,
objective__sharpe_costs__s0,objective,sharpe_costs,cnn_transformer,5,30,sharpe_costs,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,,,1483,2020-02-07,2025-12-31,0.35776991135828556,0.009081218155068559,0.02538284485856121,0.4969074744793979,0.17442420179161333,0.008797264233391777,0.05289636147075627,-0.05043602976553663,677,0.5279838165879973,0.5774647887323944,-0.3980005959292808,4.431112228413726,0.0024350021966639966,0.003959435078053062,0.8831962654890727,0.3771302389990725,0.11997402396783322,0.030557047450895613,0.9388859048945253,41.128800104362114,1.0,3.003698533116862,-0.270915712558983,-0.006880316028718982,0.025396518953181867,347.7058647090016,,,,,,
objective__sharpe_costs__s1,objective,sharpe_costs,cnn_transformer,5,30,sharpe_costs,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,,,1483,2020-02-07,2025-12-31,0.1565012862421936,0.004421997984004079,0.02825534594751391,0.2206368682301905,0.0628950779774446,0.004030874060629408,0.023956139405447274,-0.06408886339364994,547,0.5144976399190829,0.5352112676056338,-0.029879320114240594,4.805943771110649,0.002639916416852796,0.004187003426752865,0.4315669244627901,0.6660562020888443,0.14610472531263244,0.016323790062343985,0.9673524219952065,36.99203055546893,1.0,1.201029673070953,-0.5119658020462856,-0.014471106339613465,0.028265767521529043,282.8126392080012,,,,,,
objective__sharpe_costs__s2,objective,sharpe_costs,cnn_transformer,5,30,sharpe_costs,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,,,1483,2020-02-07,2025-12-31,0.14726316317015645,0.004161831709265561,0.028261186434361305,0.20779462016891256,0.06895719718438274,0.0037695935564827643,0.022389006362687258,-0.05466570148440564,666,0.519217801753203,0.4647887323943662,0.103662591970503,6.2863671023601135,0.0028310695510491944,0.004197249945495062,0.36454419016165673,0.7154516815476502,0.14852433589416777,0.001829246866864567,0.9963415061056309,36.54050908146277,1.0,1.1119528053144303,-0.5189531097124291,-0.014670675479394006,0.028269751553321582,274.52114175000315,,,,,,
protocol__constant_w1000__s0,protocol,constant_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,constant,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,False,1.0,1483,2020-02-07,2025-12-31,0.11717996395347906,0.0034752594135024307,0.029657454194832518,0.16697877629700625,0.03318665483447403,0.0030400479574790307,0.018023805105858104,-0.09160453117802803,536,0.49629130141604855,0.5915492957746479,-0.04574280008898634,2.0908973576242387,0.002838793261055607,0.004200795876236907,0.2970472559330535,0.7664304314218313,0.6969184064520738,0.08189116104319108,0.8362176782866824,34.368206604699594,1.0,0.19788129902537374,-2.911897759209566,-0.08642586775294465,0.02968025490579207,12.502226083001005,,,,,,
protocol__constant_w1000__s1,protocol,constant_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,constant,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,False,1.0,1483,2020-02-07,2025-12-31,0.35955126783042934,0.010086767769784755,0.0280537677718379,0.5387906434744073,0.14677648409833005,0.009740581433178797,0.05870363196907369,-0.06636336531029918,459,0.5077545515846258,0.5633802816901409,0.7875855656857016,9.141841330129795,0.002641411310805532,0.003724785871169647,0.8806158851271814,0.3785257577882505,0.6383873836100963,0.07334829591229472,0.853303406258763,38.62275242797968,1.0,0.6269994874107903,-2.5770292723342765,-0.07222914328267578,0.02802806474031649,12.183446875002119,,,,,,
protocol__constant_w1000__s2,protocol,constant_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,constant,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,False,1.0,1483,2020-02-07,2025-12-31,0.1891138378777077,0.005620393068880643,0.02971962883284683,0.2691461286240147,0.0792308822232952,0.005192118774612009,0.03094530922491967,-0.06553150272868524,741,0.5010114632501685,0.4507042253521127,-0.05822225134512206,1.7427072252441338,0.002906226796305931,0.00422093751784875,0.49742893609418576,0.6188866045035472,0.6488994168221696,0.10214446839935822,0.7957110626497612,38.2720565182861,1.0,0.34370730687287504,-2.647327150163854,-0.0787448045814875,0.0297450220977085,12.288919541999348,,,,,,
protocol__fixed_602020__s0,protocol,fixed_602020,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,fixed,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,False,1.0,498,2024-01-08,2025-12-31,-1.002632803917757,-0.028502588424236527,0.028427743749120847,-1.3005098682223457,-0.3997030407364219,-0.028494670669101052,-0.05552754005780325,-0.0712896019419863,370,0.4939759036144578,0.4166666666666667,-0.3362035555750549,1.003221833954819,0.0033646750779159533,0.004367125119006982,-1.4097397614561038,0.15861653946442777,0.56771101049232,0.057559228750728816,0.8848815419156786,38.22589619913378,1.0,-1.9923078384881232,-3.56664977384051,-0.10159404264032056,0.02848444593171417,20.586996582998836,,,,,,
protocol__fixed_602020__s1,protocol,fixed_602020,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,fixed,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,False,1.0,498,2024-01-08,2025-12-31,0.1622454857656047,0.0032520144985731876,0.020043790329373833,0.2327433278541132,0.0798899071302246,0.003055796597836391,0.006047842959017613,-0.03825009575809479,343,0.5,0.5833333333333334,0.09458277104285161,1.635960977082779,0.002007263743812824,0.0027199568822601715,0.2146345388726502,0.8300522633179888,0.24728814890121478,0.003928005045054306,0.9921439842209143,44.658484856829574,1.0,0.5218535338682013,-1.4083813424639902,-0.02819572317469777,0.02001994937349057,19.985316749996855,,,,,,
protocol__fixed_602020__s2,protocol,fixed_602020,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,fixed,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,False,1.0,498,2024-01-08,2025-12-31,-0.7506263441222282,-0.018812094488469502,0.02506186285064122,-1.0113474280046808,-0.33262323761948503,-0.018945165726969693,-0.03709300127831272,-0.05695683158686171,313,0.4939759036144578,0.375,-0.09394844603854736,1.1998362583856679,0.0027000134180510775,0.003599602066064063,-1.090208605030637,0.2756212636751275,0.4435263821968869,0.03287691401264709,0.9342461717928318,41.26480937240722,1.0,-1.68312803029379,-3.0175551060778503,-0.07566571141491718,0.025075171373843033,20.113066791003803,,,,,,
protocol__rolling_w1000__s0,protocol,rolling_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,0,mps,False,1.0,1483,2020-02-07,2025-12-31,0.6271750035771678,0.01720754936451231,0.02743659946006615,0.9072634748943079,0.3170085619194019,0.016973056807394693,0.10411806590568795,-0.053541319845203494,381,0.5313553607552259,0.6197183098591549,-0.005842016883006234,3.0012499715052545,0.002745657410513428,0.003917296603658884,1.5537467976680404,0.12024482551884959,0.6347984735502026,0.06308740688336947,0.8738251866547478,36.80483195073666,1.0,1.0756788003563438,-2.347429383481866,-0.0643978895419271,0.02743336604503425,144.72795395799767,,,,,,
protocol__rolling_w1000__s1,protocol,rolling_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,1,mps,False,1.0,1483,2020-02-07,2025-12-31,0.3133756557807927,0.010427773780870474,0.03327563449333389,0.45788255495976576,0.14009394961646815,0.009923085975059198,0.05983023419631772,-0.07083165263186164,1148,0.5097774780849629,0.5915492957746479,0.27954285017107716,5.68549298253544,0.002992683435567417,0.004742436233381,0.8196252274811839,0.41242978758642723,0.7427481494146285,0.15027282924642515,0.6994543399479851,35.63198693867805,1.0,0.557120939562168,-2.5990725539961606,-0.08696722520831406,0.03346086859891582,261.07605187500303,,,,,,
protocol__rolling_w1000__s2,protocol,rolling_w1000,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,1000,1000,125,30,125,0.001,0.25,8,4,16,2,mps,False,1.0,1483,2020-02-07,2025-12-31,0.5192854273891212,0.01731059863060866,0.03333542155735701,0.7613335814142895,0.23734078235096087,0.016895659087079462,0.10362364808097313,-0.07118734049715691,1047,0.5016857720836143,0.5492957746478874,0.09048273925494145,5.609107119370012,0.003072356512037537,0.004553546471630953,1.3503861162193038,0.1768921619439564,0.7571433410757694,0.14726777610110298,0.7054644477477393,34.480865406276735,1.0,0.9072634992888386,-2.445329979739463,-0.08182124411067637,0.0334602056935457,144.35401570899558,,,,,,
protocol__rolling_w500__s0,protocol,rolling_w500,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,500,1000,125,30,125,0.001,0.25,8,4,16,0,mps,False,1.0,1483,2020-02-07,2025-12-31,0.034745200908953916,0.0010750732741647802,0.03094163355054112,0.04787094104325655,0.008629007761208906,0.0005963675657023604,0.0035146918055812826,-0.06911195147874227,818,0.5232636547538773,0.5633802816901409,-0.3010537764670581,3.429088864870704,0.0031271593961793263,0.004824689250909592,0.08959949426661676,0.9286054863084254,0.6508088832246078,0.16336611349606525,0.6732677729135181,37.247709522550345,1.0,0.06555171412581706,-2.7329700206971728,-0.08507334036883323,0.031128530399002062,73.09674083299615,,,,,,
protocol__rolling_w500__s1,protocol,rolling_w500,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,500,1000,125,30,125,0.001,0.25,8,4,16,1,mps,False,1.0,1483,2020-02-07,2025-12-31,-0.18664059787572657,-0.0057185307040888865,0.030639264817917768,-0.25856195239380114,-0.07506460509227833,-0.006168889763566665,-0.03576078347677292,-0.08218107263713881,852,0.5138233310856373,0.5070422535211268,0.014876915735650817,3.6494469037135726,0.00320643423352373,0.004582586666952324,-0.4771377629904878,0.6332640256926718,0.6645414685309067,0.21376477842771527,0.5724704431248634,36.41233425010372,1.0,-0.3414772927451628,-3.0707692870279173,-0.09486612969563185,0.03089327814251042,72.44252595800208,,,,,,
protocol__rolling_w500__s2,protocol,rolling_w500,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,500,1000,125,30,125,0.001,0.25,8,4,16,2,mps,False,1.0,1483,2020-02-07,2025-12-31,0.5558454744420517,0.01936389392483516,0.03483682932612218,0.8167487847999552,0.3410611044703434,0.018933698493433182,0.11670413856415118,-0.055514094821327076,256,0.5151719487525287,0.5915492957746479,0.2957566523161842,8.217786430875933,0.003016237092044142,0.004955406046159588,1.364824977909303,0.17230806622529038,0.6644963519831303,0.13789528150539637,0.7242094357024212,35.96710779278074,1.0,1.1563772875313965,-1.941103208817484,-0.06786611288891561,0.034962650404488024,72.25434949999908,,,,,,
protocol__rolling_w750__s0,protocol,rolling_w750,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,750,1000,125,30,125,0.001,0.25,8,4,16,0,mps,False,1.0,1483,2020-02-07,2025-12-31,0.18587521580956456,0.005946708977634358,0.031993017206376574,0.26613757707750124,0.078896791822271,0.0054498641670630565,0.032501955971699026,-0.0690758653322665,719,0.5118004045853001,0.5211267605633803,0.27531603666683024,4.853388201906414,0.003321086872840012,0.004718605787970425,0.4764572556975998,0.6337486525550827,0.6915595109807772,0.12299495193757345,0.7540100964646003,35.71384966552783,1.0,0.3412295127729793,-2.6342786280129165,-0.08431546819938007,0.03200704257430079,108.13851904200419,,,,,,
protocol__rolling_w750__s1,protocol,rolling_w750,cnn_transformer,5,30,sharpe,1.0,5.0,1.0,rolling,750,1000,125,30,125,0.001,0.25,8,4,16,1,mps,False,1.0,1483,2020-02-07,2025-12-31,0.4139637876546091,0.013958393563149846,0.033718875852000944,0.6074458692242033,0.18976508399535777,0.013479807715474523,0.08198540874025828,-0.07103418306290887,475,0.5050573162508429,0.5352112676056338,0.23083896424390613,5.539917547816227,0.0031818327148441295,0.004632634115919941,1.03338254366144,0.3014249123449536,0.7349042981432529,0.12593060364460007,0.7481387937721399,34.46342594576129,1.0,0.7537097114190904,-2.419501778692784,-0.08183552252311269,0.03382329504520019,108.04387583299831,,,,,,
